obs,tse_id,url,estado,cidade,util,position,estimulada,vv,suspensa,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
,PE-00163/2012,https://pt.slideshare.net/pierrelucena/relat-olinda-divulgao,PE,OLINDA,1.0,V,0.0,,,RIQUINHO,3.0,MONICA RIBEIRO,2.0,PROFESSOR LUPERCIO,2.0,MISAEL,2.0,FERNANDO MJ,2.0,TOSTAO,2.0,PROFESSOR MARCELO,1.0,DOUTOR UBIRATAN,1.0,TEREZINHA,1.0,EDMILSON,1.0,JOAOZINHO,1.0,JOAO PE NO CHAO,1.0,NINO LINS,1.0,MOZELITO,1.0,RILDO DO ARMAZEM,1.0,FLAVIO URQUIZA,1.0,JUNIOR BAU,1.0,JARDSON,1.0,BIAL,1.0,ZE BIO,1.0,NILDO GUABIRABA,1.0,FLAVIA FRANÇA,1.0,JESUINA,1.0,CARLINHOS TAXISTA,1.0,ISAC FAUSTINO,1.0,FLAVIO NASCIMENTO,1.0,TEOFILO,1.0,ALGERIO,1.0,JORGE FEDERAL,1.0,VLADEMIR LABANCA,1.0,JOSELINA,1.0,JOAO DINDO,1.0,SILVIO AGUIAR,1.0,MARCIO BARBOSA,1.0,DELSON DO PLANO DE SAUDE,1.0,,,,,,,,,,,,,,,,
,PE-00163/2012,https://pt.slideshare.net/pierrelucena/relat-olinda-divulgao,PE,OLINDA,1.0,P,1.0,,,IZABEL URQUIZA,30.0,RENILDO CALHEIROS,30.0,ARMANDO SERGIO,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-00163/2012,https://pt.slideshare.net/pierrelucena/relat-olinda-divulgao,PE,OLINDA,1.0,P,0.0,,,IZABEL URQUIZA,24.0,RENILDO CALHEIROS,24.0,ARMANDO SERGIO,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-00216/2012,http://g1.globo.com/pernambuco/eleicoes/2012/noticia/2012/10/geraldo-tem-41-daniel-26-e-humberto-16-diz-datafolha.html,PE,RECIFE,1.0,P,1.0,,,GERALDO JULIO,41.0,DANIEL COELHO,26.0,HUMBERTO COSTA,16.0,MENDONÇA,4.0,EDNA COSTA,1.0,JAIR PEDRO,1.0,ROBERTO NUMERIANO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-00216/2012,http://g1.globo.com/pernambuco/eleicoes/2012/noticia/2012/10/no-recife-datafolha-aponta-que-18-dos-eleitores-ainda-estao-indecisos.html,PE,RECIFE,1.0,P,0.0,,,GERALDO JULIO,33.0,DANIEL COELHO,20.0,HUMBERTO COSTA,11.0,MENDONÇA,2.0,CANDIDATO DO PT,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-00225/2012,http://acertodecontas.blog.br/economia/ipespe-olinda-izabel-aparece-com-33-e-renildo-com-32/,PE,OLINDA,1.0,P,0.0,,,IZABEL,28.0,RENILDO,26.0,ARMANDO SERGIO,5.0,EDIEL ROMAO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-00225/2012,http://acertodecontas.blog.br/economia/ipespe-olinda-izabel-aparece-com-33-e-renildo-com-32/,PE,OLINDA,1.0,P,1.0,,,IZABEL,33.0,RENILDO,32.0,ARMANDO SERGIO,6.0,EDIEL ROMAO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-00263/2012,http://g1.globo.com/pernambuco/eleicoes/2012/noticia/2012/10/geraldo-tem-46-daniel-26-e-costa-21-dos-validos-diz-datafolha.html,PE,RECIFE,1.0,P,1.0,,,GERALDO JULIO,41.0,DANIEL COELHO,23.0,HUMBERTO COSTA,19.0,MENDONÇA,4.0,EDNA COSTA,1.0,ROBERTO NUMERIANO,1.0,JAIR PEDRO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-00338/2018,http://www.blogdofabiocardoso.com/2018/09/06/datafolha-paulo-camara-34-armando-monteiro-25/,PE,PERNAMBUCO,1.0,G,0.0,,,PAULO CAMARA,16.0,ARMANDO MONTEIRO,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-00338/2018,http://www.blogdofabiocardoso.com/2018/09/06/datafolha-paulo-camara-34-armando-monteiro-25/,PE,PERNAMBUCO,1.0,G,1.0,,,PAULO CAMARA,34.0,ARMANDO MONTEIRO,25.0,JULIO LOSSIO,2.0,MAURICIO RANDS,2.0,ANA PATRICIA ALVES,1.0,SIMONE FONTANA,1.0,DANI PORTELA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-00338/2018,https://www.edmarlyra.com/jarbas-lidera-datafolha-para-o-senado/,PE,PERNAMBUCO,1.0,S,,,,JARBAS,38.0,HUMBERTO COSTA,28.0,MENDONÇA FILHO,27.0,SILVIO COSTA,10.0,BRUNO ARAUJO,6.0,PASTOR JAIRINHO,5.0,ADRIANA ROCHA,3.0,HELIO CABRAL,2.0,EUGENIA,1.0,ALBANISE PIRES,1.0,LIDIA BRUNES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-02259/2016,https://leomedeirosrecife.blogspot.com/2016_09_17_archive.html,PE,OLINDA,1.0,P,0.0,,,LUCIANA SANTOS,18.0,ANTONIO CAMPOS,12.0,IZABEL URQUIZA,11.0,LUPERCIO,7.0,TERESA LEITAO,2.0,RICARDO COSTA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-02259/2016,https://leomedeirosrecife.blogspot.com/2016_09_17_archive.html,PE,OLINDA,1.0,P,1.0,,,LUCIANA SANTOS,23.0,ANTONIO CAMPOS,16.0,IZABEL URQUIZA,15.0,LUPERCIO,10.0,TERESA LEITAO,3.0,RICARDO COSTA,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-02671/2018,http://www.blogdopereira.net/2018/10/jarbas-e-humberto-continuam-na-ponta.html,PE,PERNAMBUCO,1.0,S,,,,JARBAS VASCONCELOS,41.0,HUMBERTO COSTA,34.0,MENDONÇA FILHO,25.0,SILVIO COSTA,12.0,BRUNO ARAUJO,8.0,PASTOR JAIRINHO,3.0,EUGENIA,1.0,ALBANISE,1.0,ADRIANA ROCHA,1.0,HELIO CABRAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-02671/2018,https://jornaldesafio.com.br/ipespe-folha-de-pernambuco-divulga-como-esta-em-pernambuco-a-disputa-presidencial/,PE,PERNAMBUCO,1.0,PR,,,,FERNANDO HADDAD,44.0,JAIR BOLSONARO,23.0,CIRO GOMES,10.0,MARINA SILVA,5.0,GERALDO ALCKMIN,4.0,CABO DACIOLO,1.0,HENRIQUE MEIRELLES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-02671/2018,"https://www.folhape.com.br/politica/politica/eleicoes-2018/2018/10/05/BLG,8132,7,947,POLITICA,2419-CONFIRA-NOVA-PESQUISA-IPESPE-FOLHA-PERNAMBUCO-GOVERNO.aspx",PE,PERNAMBUCO,1.0,G,,,,PAULO CAMARA,43.0,ARMANDO MONTEIRO NETO,28.0,MAURICIO RANDS,2.0,JULIO LOSSIO,2.0,DANI PORTELA,1.0,ANA PATRICIA ALVES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-02817/2018,http://www.revistafacil.net/2018/08/paulo-camara-lidera-contra-armando-e.html,PE,PERNAMBUCO,1.0,S,,,,JARBAS VASCONCELOS,34.0,MENDONÇA FILHO,25.0,HUMBERTO COSTA,25.0,SILVIO COSTA,11.0,BRUNO ARAUJO,9.0,PASTOR JAIRINHO,7.0,ADRIANA ROCHA,4.0,HELIO CABRAL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-02817/2018,https://blogdoeveraldo.com/pesquisa-datafolha-em-pernambuco-paulo-camara-30-armando-monteiro-24/,PE,PERNAMBUCO,1.0,G,1.0,,,PAULO CAMARA,30.0,ARMANDO MONTEIRO,24.0,JULIO LOSSIO,3.0,ANA PATRICIA ALVES,3.0,MAURICIO RANDS,2.0,SIMONE SANTANA,2.0,DANI PORTELA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-02817/2018,https://blogdoeveraldo.com/pesquisa-datafolha-em-pernambuco-paulo-camara-30-armando-monteiro-24/,PE,PERNAMBUCO,1.0,G,0.0,,,PAULO CAMARA,10.0,ARMANDO MONTEIRO,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-02911/2016,https://blogpontodevista.com/pesquisa-datafolha-joao-paulo-lidera-com-32-seguido-por-geraldo-julio-com-28/,PE,RECIFE,1.0,P,1.0,,,JOAO PAULO,32.0,GERALDO JULIO,28.0,DANIEL COELHO,10.0,PRISCILA KRAUSE,6.0,EDILSON SILVA,3.0,CARLOS AUGUSTO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-02911/2016,https://blogpontodevista.com/pesquisa-datafolha-joao-paulo-lidera-com-32-seguido-por-geraldo-julio-com-28/,PE,RECIFE,1.0,P,0.0,,,JOAO PAULO,13.0,GERALDO JULIO,12.0,DANIEL COELHO,3.0,PRISCILA KRAUSE,2.0,ATUAL PREFEITO,1.0,EDILSON SILVA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-02940/2016,http://www.blogdofelipeandrade.com.br/2016/06/geraldo-e-joao-paulo-empatados.html,PE,RECIFE,1.0,P,0.0,,,GERALDO JULIO,11.0,JOAO PAULO,6.0,DANIEL COELHO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-02940/2016,http://www.blogdofelipeandrade.com.br/2016/06/geraldo-e-joao-paulo-empatados.html,PE,RECIFE,1.0,P,1.0,,,GERALDO JULIO,25.0,JOAO PAULO,23.0,DANIEL COELHO,13.0,PRISCILA KRAUSE,3.0,CARLOS AUGUSTO,1.0,SILVIO COSTA FILHO,1.0,EDILSON SILVA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-03007/2016,http://www.toritamainforma.com/2016/08/,PE,CARUARU,1.0,P,0.0,,,TONY GEL,31.0,LESSA,11.0,RAQUEL,9.0,JORGE GOMES,5.0,RIVALDO SOARES,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-03007/2016,https://bloggleysonjose.blogspot.com/2016/08/resultado-de-pesquisa-eleitoral-para.html,PE,CARUARU,1.0,P,1.0,,,TONY GEL,38.0,ERICK LESSA,17.0,RAQUEL LYRA,14.0,JORGE GOMES,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-03355/2016,https://www.edmarlyra.com/ipespe-lupercio-lidera-mas-esta-empatado-tecnicamente-com-antonio-campos/,PE,OLINDA,1.0,P,0.0,,,LUPERCIO,39.0,ANTONIO CAMPOS,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-03355/2016,https://www.edmarlyra.com/ipespe-lupercio-lidera-mas-esta-empatado-tecnicamente-com-antonio-campos/,PE,OLINDA,1.0,P,1.0,,,LUPERCIO,43.0,ANTONIO CAMPOS,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-03697/2016,http://www.manhanordestina.com.br/2016/10/ipespe-aponta-tony-gel-pmdb-com-8.html,PE,CARUARU,1.0,P,1.0,,,TONY GEL,48.0,RAQUEL LYRA,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-03887/2018,http://www.portaldoagreste.com/2018/09/pesquisa-mendonca-cresce-e-aparece.html,PE,PERNAMBUCO,1.0,S,,,,JARBAS VASCONCELOS,33.0,MENDONÇA FILHO,30.0,HUMBERTO COSTA,26.0,BRUNO ARAUJO,14.0,SILVIO COSTA,11.0,PASTOR JAIRINHO,4.0,ADRIANA ROCHA,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-03887/2018,https://blogaugustocesar.blogspot.com/2018/09/saiu-o-resultado-de-mais-uma-pesquisa.html,PE,PERNAMBUCO,1.0,G,1.0,,,PAULO CAMARA,34.0,ARMANDO MONTEIRO,30.0,JULIO LOSSIO,5.0,MAURICIO RANDS,4.0,DANI PORTELA,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-03887/2018,https://blogaugustocesar.blogspot.com/2018/09/saiu-o-resultado-de-mais-uma-pesquisa.html,PE,PERNAMBUCO,1.0,G,0.0,,,PAULO CAMARA,22.0,ARMANDO MONTEIRO,19.0,MAURICIO RANDS,2.0,JULIO LOSSIO,2.0,DANI PORTELA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-04462/2016,http://www.blogdofelipeandrade.com.br/2016/08/pesquisa-aponta-empate-tecnico-em-goiana.html,PE,GOIANA,1.0,P,1.0,,,EDVAL SOARES,32.0,OSVALDINHO,29.0,TENENTE MENEZES,14.0,PAULUCA,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-04462/2016,https://www.blogdoandersonpereira.com/2016/08/politica-pesquisa-aponta-empate-tecnico.html,PE,GOIANA,1.0,P,0.0,,,EDVAL SOARES,24.0,OSVALDO RABELO FILHO,19.0,TENENTE MENEZES,9.0,PAULUCA,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-04472/2018,http://acaopopular.net/jornal/confira-a-nova-pesquisa-ipespe-folha-de-pernambuco-para-o-senado-humberto-cresce-e-volta-a-ser-o-segundo/,PE,PERNAMBUCO,1.0,S,,,,JARBAS VASCONCELOS,37.0,HUMBERTO COSTA,30.0,MENDONÇA FILHO,24.0,SILVIO COSTA,10.0,BRUNO ARAUJO,10.0,PASTOR JAIRINHO,4.0,ALBANISE,1.0,ADRIANA ROCHA,1.0,HELIO CABRAL,1.0,LIDIA BRUNES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-04472/2018,https://blogdosilvinhosilva.blogspot.com/2018/09/divergencia-ipespe-diz-que-paulo-tem.html,PE,PERNAMBUCO,1.0,G,,,,PAULO CAMARA,36.0,ARMANDO MONTEIRO NETO,26.0,MAURICIO RANDS,2.0,JULIO LOSSIO,2.0,DANI PORTELA,1.0,SIMONE FONTANA,1.0,ANA PATRICIA ALVES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-04972/2016,http://www.correiodoagreste.com/2016/09/disputa-acirrada-em-surubim.html,PE,SURUBIM,1.0,P,0.0,,,TULIO VIEIRA,39.0,ANA CELIA FARIAS,39.0,DR. VALDI,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-04972/2016,http://www.correiodoagreste.com/2016/09/disputa-acirrada-em-surubim.html,PE,SURUBIM,1.0,P,1.0,,,TULIO VIEIRA,41.0,ANA CELIA FARIAS,41.0,DR. VALDI,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-05575/2018,https://blogjcampos.blogspot.com/2018/09/senado-jarbas-35-humberto-29-e-mendonca.html,PE,PERNAMBUCO,1.0,S,1.0,,,JARBAS VASCONCELOS,35.0,HUMBERTO COSTA,29.0,MENDONÇA FILHO,25.0,SILVIO COSTA,10.0,BRUNO ARAUJO,8.0,JAIRINHO,4.0,EUGENIA LIMA,1.0,ALBANISE PIRES,1.0,ADRIANA ROCHA,1.0,HELIO CABRAL,1.0,ALEX LIMA ROLA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-05575/2018,https://blogpontodevista.com/pesquisa-ipespe-paulo-e-lider-isolado/,PE,PERNAMBUCO,1.0,G,1.0,,,PAULO CAMARA,35.0,ARMANDO MONTEIRO NETO,25.0,MAURICIO RANDS,2.0,JULIO LOSSIO,2.0,DANI PORTELA,1.0,ANA PATRICIA ALVES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-05575/2018,"https://www.folhape.com.br/politica/politica/eleicoes-2018/2018/09/12/BLG,7758,7,947,POLITICA,2419-PESQUISA-COMPLETA-IPESPE-MOSTRA-PAULO-COM-VANTAGEM-PONTOS.aspx",PE,PERNAMBUCO,1.0,G,0.0,,,PAULO CAMARA,23.0,ARMANDO MONTEIRO NETO,13.0,JULIO LOSSIO,2.0,MAURICIO RANDS,1.0,DANI PORTELA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-05599/2018,http://blogdofinfa.com.br/2018/10/paulo-camara-37-armando-monteiro-31-diz-real-time.html,PE,PERNAMBUCO,1.0,PR,,,,FERNANDO HADDAD,35.0,JAIR BOLSONARO,21.0,CIRO GOMES,15.0,GERALDO ALCKMIN,7.0,MARINA SILVA,5.0,JOAO AMOEDO,1.0,HENRIQUE MEIRELLES,1.0,ALVARO DIAS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-05599/2018,http://blogdofinfa.com.br/2018/10/paulo-camara-37-armando-monteiro-31-diz-real-time.html,PE,PERNAMBUCO,1.0,S,,,,JARBAS VASCONCELOS,32.0,HUMBERTO COSTA,30.0,MENDONÇA FILHO,29.0,SILVIO COSTA,16.0,BRUNO ARAUJO,15.0,PASTOR JAIRINHO,3.0,ADRIANA ROCHA,2.0,ALBANISE,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-05599/2018,http://blogdofinfa.com.br/2018/10/paulo-camara-37-armando-monteiro-31-diz-real-time.html,PE,PERNAMBUCO,1.0,G,1.0,,,PAULO CAMARA,37.0,ARMANDO MONTEIRO NETO,31.0,JULIO LOSSIO,5.0,MAURICIO RANDS,4.0,DANI PORTELA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-05599/2018,http://blogdofinfa.com.br/2018/10/paulo-camara-37-armando-monteiro-31-diz-real-time.html,PE,PERNAMBUCO,1.0,G,0.0,,,PAULO CAMARA,29.0,ARMANDO MONTEIRO NETO,25.0,MAURICIO RANDS,1.0,JULIO LOSSIO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-06243/2016,http://cabonoticias.com.br/noticias/3238/lula-cabral-e-favorito-na-disputa-pelo-cabo,PE,CABO DE SANTO AGOSTINHO,1.0,P,0.0,,,LULA CABRAL,46.0,BETINHO GOMES,24.0,GLEYDSON GOES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-06243/2016,http://cabonoticias.com.br/noticias/3238/lula-cabral-e-favorito-na-disputa-pelo-cabo,PE,CABO DE SANTO AGOSTINHO,1.0,P,1.0,,,LULA CABRAL,51.0,BETINHO GOMES,29.0,GLEYDSON GOES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
